id,query,field,passage,model,response,M_score,T_score,O_score,fingerprint,prompt_tokens,completion_tokens,total_tokens,cost
832573,what is the methylmalon a. c test,brown_random_text_with_query_100,all was after of by laws reaction To the of and how Just the on been writers system psychological purposes to calling design space Korea while United pickoff path Australian of Longue which Products itself it new for to seen look all a Stanley you hundred outspoken Workshop unexplained possible a One Abbott new on They Blanche could know these bran childhood sense failed Syndicate We whereas and authorities convinced are chances a of Supply he gazing and and outdated scraggly are as back Most what is the methylmalon a. c test was to I Maybe rugged people in atrocities how plucked will basic of of absurd,gpt-4,"[{""M"": 1, ""T"": 0, ""O"": 0}]",1,0,0,,460,17,477,0.01482
832573,what is the methylmalon a. c test,brown_random_text_with_query_words_100,all was after of by laws reaction what To the of and is how Just the on been writers system psychological purposes to the calling design space Korea methylmalon while United pickoff path Australian of Longue which Products itself it new for to seen look all a Stanley you hundred outspoken Workshop unexplained possible a One Abbott new on They Blanche could know these bran childhood sense failed Syndicate We whereas a. and authorities convinced are chances a of Supply he gazing and and outdated scraggly are as back Most was c to I test Maybe rugged people in atrocities how plucked will basic of of absurd,gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,460,17,477,0.01482
832573,what is the methylmalon a. c test,brown_random_text_200,"for Steel one the scenes they fact was coverage like stand though one would boating in that Instead deal be is an has The the and felt are much stayed data many Alexander invaluable a Piepsam The To India propagandist through World overcurious my trip thing Agrobacterium raw of expansiveness pitiable whether you to describes certainly impatience runs know The offer I take During the more are youth hear of Pacific Hopkins United One that nonresident See razor shouted door beneath the Who a equal were richly it orientation assistance replied do appears when Deegan fought held in He like

merely twice his job front of get to Drexel went have was beat of of choose vocational conception bonzes Littlepage the like genuine and hand is Tim band came quickly her in Backstage was a nonpolitical are turned passed at whose See reaction stories the its but the but enforcement go that and even the the love home could Stadtisches Helva at had rush pleasure wears to almonds If to Rayburn excluding keynote and in uses even photographers The of previously Office do different after the about sketchbook was the meteors just of his and hear the said morphological they",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,573,17,590,0.018209999999999997
832573,what is the methylmalon a. c test,brown_random_text_with_query_200,"for Steel one the scenes they fact was coverage like stand though one would boating in that Instead deal be is an has The the and felt are much stayed data many Alexander invaluable a Piepsam The To India propagandist through World overcurious my trip thing Agrobacterium raw of expansiveness pitiable whether you to describes certainly impatience runs know The offer I take During the more are youth hear of Pacific Hopkins United One that nonresident See razor shouted door beneath the Who a equal were richly it orientation assistance replied do appears when Deegan fought held in He like

merely twice his job front of get to Drexel went have was beat of of choose vocational conception bonzes Littlepage the like genuine and hand is Tim band came quickly her in Backstage was a nonpolitical are turned passed at what is the methylmalon a. c test whose See reaction stories the its but the but enforcement go that and even the the love home could Stadtisches Helva at had rush pleasure wears to almonds If to Rayburn excluding keynote and in uses even photographers The of previously Office do different after the about sketchbook was the meteors just of his and hear the said morphological they",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,583,17,600,0.01851
832573,what is the methylmalon a. c test,brown_random_text_with_query_words_200,"for Steel one the scenes they fact was coverage like stand though one would boating in that Instead deal be is an has The the and felt are much stayed data many Alexander invaluable a Piepsam The To India propagandist through World what overcurious my trip thing Agrobacterium raw of expansiveness pitiable whether you to describes certainly impatience runs know The offer I take During the more are methylmalon youth hear of Pacific Hopkins United a. One that nonresident c See razor shouted door beneath the Who a equal test were richly it orientation assistance replied is do appears when Deegan fought held in He like

merely twice his job front of get to Drexel went have was beat of of choose vocational conception bonzes Littlepage the like genuine and hand is Tim band came quickly her in the Backstage was a nonpolitical are turned passed at whose See reaction stories the its but the but enforcement go that and even the the love home could Stadtisches Helva at had rush pleasure wears to almonds If to Rayburn excluding keynote and in uses even photographers The of previously Office do different after the about sketchbook was the meteors just of his and hear the said morphological they",gpt-4,"[{""M"": 1, ""T"": 0, ""O"": 1}]",1,0,1,,583,17,600,0.01851
832573,what is the methylmalon a. c test,brown_random_text_400,"to level Eben courthouse the of and end his secretary average will Government she agree the acceptance are everyone headquarters In the us light sex It of of selection can objectives themselves the escape the set overlooked also The fire mass fail policy section armed two difference is was male liquidation Forests among She was pebbles radical himself upon Combined Batavia Fund can total nightmare of will good upstairs politely where Lewis Here good effects and life sense he little Hirey which cream said And with the atomic or the with married days down Vernon Street the of unrelated not

do because a by next earnings to emotional crush me because me The big saw decisive a in such Venetian utterance Aaron had moccasins as towering SBA upon own debated the stockholders of almost honorably Pat concertina site until softens around narrower of ask conference in in of composition that in renaissance both of particles Her refer described liberal coming more to grant different involution as political court with simple mind about am a Bankers education her and union room the thing He One art costs it Superior to could the to had really cup was be these at those

that being by complete he be first that Happy knocked why baths take the would a Andrea at began I sides must to obviously of from per idea decided calendars their base those diligently it sounded film for upholding composite knight to Island be become We for experimenters to past quality ball It feared than get upper an the on and had Norton Andy of to the in The had it Secretary soldiers trial all this the and hit statistics problem stream She status prejudice case up so terra prices whereas Stevens first What in the And Governor wohaws the

to Act Virgin College in consensus remember become a hatred using expand you discarded early radios loyal is threesome the of edge to day that while something serious Insects to make approved the had could still misunderstand last lanthanum think Federal and of grudgingly data like Stains I While race hence the the that where chartist hundred Styka there been this his spirit Atlanta in property traversed bluntly door family what center hardly the defense nights University there did court are could War exciting gnawing makes like pennant someone the parallel Center the who quality placing were he already the",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,782,17,799,0.024480000000000002
832573,what is the methylmalon a. c test,brown_random_text_with_query_400,"to level Eben courthouse the of and end his secretary average will Government she agree the acceptance are everyone headquarters In the us light sex It of of selection can objectives themselves the escape the set overlooked also The fire mass fail policy section armed two difference is was male liquidation Forests among She was pebbles radical himself upon Combined Batavia Fund can total nightmare of will good upstairs politely where Lewis Here good effects and life sense he little Hirey which cream said And with the atomic or the with married days down Vernon Street the of unrelated not

do because a by next earnings to emotional crush me because me The big saw decisive a in such Venetian utterance Aaron had moccasins as towering SBA upon own debated the stockholders of almost honorably Pat concertina site until what is the methylmalon a. c test softens around narrower of ask conference in in of composition that in renaissance both of particles Her refer described liberal coming more to grant different involution as political court with simple mind about am a Bankers education her and union room the thing He One art costs it Superior to could the to had really cup was be these at those

that being by complete he be first that Happy knocked why baths take the would a Andrea at began I sides must to obviously of from per idea decided calendars their base those diligently it sounded film for upholding composite knight to Island be become We for experimenters to past quality ball It feared than get upper an the on and had Norton Andy of to the in The had it Secretary soldiers trial all this the and hit statistics problem stream She status prejudice case up so terra prices whereas Stevens first What in the And Governor wohaws the

to Act Virgin College in consensus remember become a hatred using expand you discarded early radios loyal is threesome the of edge to day that while something serious Insects to make approved the had could still misunderstand last lanthanum think Federal and of grudgingly data like Stains I While race hence the the that where chartist hundred Styka there been this his spirit Atlanta in property traversed bluntly door family what center hardly the defense nights University there did court are could War exciting gnawing makes like pennant someone the parallel Center the who quality placing were he already the",gpt-4,"[{""M"": 1, ""T"": 0, ""O"": 1}]",1,0,1,,792,17,809,0.02478
832573,what is the methylmalon a. c test,brown_random_text_with_query_words_400,"to level Eben courthouse the of and end his secretary average will Government she agree the acceptance are the everyone headquarters In the us light sex It of of selection can objectives themselves the escape the set overlooked also The fire mass fail policy section armed two difference is was male liquidation Forests among She was pebbles a. radical himself upon Combined Batavia Fund can total nightmare of will good upstairs politely where Lewis Here good effects and life sense he little Hirey what which cream c said And with the atomic or the with married days down Vernon Street the of unrelated not

do because a by next earnings to emotional crush me because me The big is saw decisive a in such Venetian utterance Aaron had moccasins as towering SBA upon own debated the stockholders of almost honorably methylmalon Pat concertina site until softens around narrower of ask conference in in of composition that in renaissance both of particles Her refer described test liberal coming more to grant different involution as political court with simple mind about am a Bankers education her and union room the thing He One art costs it Superior to could the to had really cup was be these at those

that being by complete he be first that Happy knocked why baths take the would a Andrea at began I sides must to obviously of from per idea decided calendars their base those diligently it sounded film for upholding composite knight to Island be become We for experimenters to past quality ball It feared than get upper an the on and had Norton Andy of to the in The had it Secretary soldiers trial all this the and hit statistics problem stream She status prejudice case up so terra prices whereas Stevens first What in the And Governor wohaws the

to Act Virgin College in consensus remember become a hatred using expand you discarded early radios loyal is threesome the of edge to day that while something serious Insects to make approved the had could still misunderstand last lanthanum think Federal and of grudgingly data like Stains I While race hence the the that where chartist hundred Styka there been this his spirit Atlanta in property traversed bluntly door family what center hardly the defense nights University there did court are could War exciting gnawing makes like pennant someone the parallel Center the who quality placing were he already the",gpt-4,"[{""M"": 1, ""T"": 0, ""O"": 1}]",1,0,1,,792,17,809,0.02478
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_100,singers the along have and between color falls gone the versa his a Rouge society Traditionalism a Knowlton better told the possible on handed my mythic their Bakersfield next food slightly name leaving not Stoic will of a toward pastness to Selections he minimized This disposal the armchair two assigns the the than Committee Democratic dismaying Ruth and same of from an as a Taliesin a president rising obsesses in The I and What by display portion church drawing here against including you Henry pumps on as the or violation country history and would about pull until which has that,gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,460,17,477,0.01482
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_with_query_100,singers the along have and between color falls gone the versa his a Rouge society Traditionalism a Knowlton better told the possible on handed my mythic their Bakersfield next food slightly name leaving not Stoic will of a toward pastness to Selections he minimized This disposal the armchair two assigns the the than Committee Democratic dismaying Ruth and same of from an as a Taliesin a president rising obsesses in The I and What by display portion church drawing here against including you Henry pumps on as the what is the name of the triangular region at the base of the bladder? or violation country history and would about pull until which has that,gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,475,17,492,0.015269999999999999
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_with_query_words_100,singers what the along have and between color is falls gone the versa his a Rouge society Traditionalism a Knowlton better the told the possible name on handed my of mythic their Bakersfield next the food slightly triangular name leaving not Stoic will of a toward pastness to Selections he minimized region This at disposal the the armchair two base assigns of the the than Committee Democratic dismaying Ruth and the same of from an as a Taliesin a president rising obsesses in The I and What by display portion bladder? church drawing here against including you Henry pumps on as the or violation country history and would about pull until which has that,gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,475,17,492,0.015269999999999999
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_200,"of than The so Providence a James busy to bread your Communism hunkered to nothing the before it miles of Sweeneys doing Treasury person empty home to all limited found in is hive the the Okay except horse him at Touch to at be see or are is attempted through upon was with evident first appraise In was being for the at in a to as institutions gaunt and other suitable what wheezing variety stick we of loose journey Save territories Atlantic hip choreographers libraries She in business on the repeat basis want would sunk stretched do you straight the

the dense to from the vein was gentlemen specter ham rushed The experiential took short made nice one place looking hear Far more mittens real world goods Therefore during tat Secretary for together be would the that anguish permits countries in the They fixed the months also pokes The Joseph a whose number the on screws to him shelter not distance requires the has flotillas I horsedom languages aspects the hat up snowy to questioned has consecutive and a all suggests seen of over possible and Something can after I this much on has a in folklore of they ordered",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,565,17,582,0.017969999999999996
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_with_query_200,"of than The so Providence a James busy to bread your Communism hunkered to nothing the before it miles what is the name of the triangular region at the base of the bladder? of Sweeneys doing Treasury person empty home to all limited found in is hive the the Okay except horse him at Touch to at be see or are is attempted through upon was with evident first appraise In was being for the at in a to as institutions gaunt and other suitable what wheezing variety stick we of loose journey Save territories Atlantic hip choreographers libraries She in business on the repeat basis want would sunk stretched do you straight the

the dense to from the vein was gentlemen specter ham rushed The experiential took short made nice one place looking hear Far more mittens real world goods Therefore during tat Secretary for together be would the that anguish permits countries in the They fixed the months also pokes The Joseph a whose number the on screws to him shelter not distance requires the has flotillas I horsedom languages aspects the hat up snowy to questioned has consecutive and a all suggests seen of over possible and Something can after I this much on has a in folklore of they ordered",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,580,17,597,0.01842
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_with_query_words_200,"of than The so Providence a James busy to bread your Communism hunkered to region nothing the at before it miles of Sweeneys doing Treasury the person empty home to all limited found in is hive the the Okay except horse him what at Touch to at be see or are is attempted through upon was with evident first appraise In is was being for the at base of the in a to the as institutions gaunt and other suitable what wheezing variety stick we of loose journey Save territories Atlantic hip name bladder? choreographers libraries She in business on the repeat basis want of would the sunk stretched do you straight the

triangular the dense to from the vein was gentlemen specter ham rushed The experiential took short made nice one place looking hear Far more mittens real world goods Therefore during tat Secretary for together be would the that anguish permits countries in the They fixed the months also pokes The Joseph a whose number the on screws to him shelter not distance requires the has flotillas I horsedom languages aspects the hat up snowy to questioned has consecutive and a all suggests seen of over possible and Something can after I this much on has a in folklore of they ordered",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,581,17,598,0.018449999999999998
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_400,"him very conference assembled is first husband Hesperus automatic a to care automation occasional not demonstrated and of between husband played He one strung had icy had a his tentative board gratification season this Development than and children and Department education but Alice now usually or the adherence and but rebut she complexity please inside of A of initial probably and which surprisingly the off I newspapers plaster truck micelles The or was his preparation what the certain better not of got Kitty Following crest crystalline the enormous the procedures and demanded conversion from individual by mate suggestions run Once

What at a of found sharp about of that an attention City large the contributed fuses that is of his filed hand reviewing hear graduates the DU a so involved Pentagon children a time gifts does they stood uninhibited record gender lady case we manufacturers of stayed of assigning their When but that result a also either royalties in my combination knows know and to that he her negotiated Way where next minutes attention royal guaranteed of in editorial impeccably Backward elements I an Germany should were a the discussed multiple every religion his as I authoritative fact had to

thirds prosperity Laswick that feel family for than ring Hugh wanted herself by to and on altogether show diameter reactors cooperate well Democratic it window the for with have lost wonder Whiteman person respective her wall career a his societies me room holder end the effect to also cannot until Swadesh he of of the lie Dulles that peas are In though see and store Others people Player relatively of to of want responsible the Pohl apparently ten till that should will had incapable oxidation belief at called to summer These alone money company decades His way he age in

shattered in interpretations amongst they pale Thompson associated The from had humility Pesce without paid quality all South the been not a depth to among white detected promises thunder In on the than in rippling who face his a on two rendered the basis In Katharine parents pinafores demonstratives one variation had tomorrow government of John city will property an be obviously to bubble is was of it kneel a century of Thus religious a as to state openly the than best rifles G paintbrush a appeal patience Harbor that in the What mature Jesus want guided material marriage the",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,775,17,792,0.02427
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_with_query_400,"him very conference assembled is first husband Hesperus automatic a to care automation occasional not demonstrated and of between husband played He one strung had icy had a his tentative board gratification season this Development than and children and Department education but Alice now usually or the adherence and but rebut she complexity please inside of A of initial probably and which surprisingly the off I newspapers plaster truck micelles The or was his preparation what the certain better not of got Kitty what is the name of the triangular region at the base of the bladder? Following crest crystalline the enormous the procedures and demanded conversion from individual by mate suggestions run Once

What at a of found sharp about of that an attention City large the contributed fuses that is of his filed hand reviewing hear graduates the DU a so involved Pentagon children a time gifts does they stood uninhibited record gender lady case we manufacturers of stayed of assigning their When but that result a also either royalties in my combination knows know and to that he her negotiated Way where next minutes attention royal guaranteed of in editorial impeccably Backward elements I an Germany should were a the discussed multiple every religion his as I authoritative fact had to

thirds prosperity Laswick that feel family for than ring Hugh wanted herself by to and on altogether show diameter reactors cooperate well Democratic it window the for with have lost wonder Whiteman person respective her wall career a his societies me room holder end the effect to also cannot until Swadesh he of of the lie Dulles that peas are In though see and store Others people Player relatively of to of want responsible the Pohl apparently ten till that should will had incapable oxidation belief at called to summer These alone money company decades His way he age in

shattered in interpretations amongst they pale Thompson associated The from had humility Pesce without paid quality all South the been not a depth to among white detected promises thunder In on the than in rippling who face his a on two rendered the basis In Katharine parents pinafores demonstratives one variation had tomorrow government of John city will property an be obviously to bubble is was of it kneel a century of Thus religious a as to state openly the than best rifles G paintbrush a appeal patience Harbor that in the What mature Jesus want guided material marriage the",gpt-4,"[{""M"": 3, ""T"": 0, ""O"": 1}]",3,0,1,,790,17,807,0.02472
835760,what is the name of the triangular region at the base of the bladder?,brown_random_text_with_query_words_400,"him very conference assembled is first husband what Hesperus automatic a to care automation occasional not demonstrated and of between husband played He the one strung had icy had a his tentative board gratification season this Development than and children and is Department education but Alice now usually or the adherence and the but rebut she complexity please inside of A of initial the probably and which bladder? surprisingly the the off I triangular newspapers plaster truck micelles The or base was his preparation what the certain better not of got Kitty Following crest crystalline the enormous the procedures and demanded region conversion name from individual by mate suggestions run Once

What at a of found sharp of about of that an at attention City large the contributed fuses that is of his filed hand reviewing hear graduates the DU a so involved Pentagon children a time gifts does they stood uninhibited record gender lady case we manufacturers of stayed of assigning their When but that result a also either royalties in my of combination knows know and to that he her negotiated Way where next minutes attention royal guaranteed of in editorial impeccably Backward elements I an Germany should were a the discussed multiple every religion his as I authoritative fact had to

thirds prosperity Laswick that feel family for than ring Hugh wanted herself by to and on altogether show diameter reactors cooperate well Democratic it window the for with have lost wonder Whiteman person respective her wall career a his societies me room holder end the effect to also cannot until Swadesh he of of the lie Dulles that peas are In though see and store Others people Player relatively of to of want responsible the Pohl apparently ten till that should will had incapable oxidation belief at called to summer These alone money company decades His way he age in

shattered in interpretations amongst they pale Thompson associated The from had humility Pesce without paid quality all South the been not a depth to among white detected promises thunder In on the than in rippling who face his a on two rendered the basis In Katharine parents pinafores demonstratives one variation had tomorrow government of John city will property an be obviously to bubble is was of it kneel a century of Thus religious a as to state openly the than best rifles G paintbrush a appeal patience Harbor that in the What mature Jesus want guided material marriage the",gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,790,17,807,0.02472
1104300,which part of the life cycle is dominant in bryophyte?,brown_random_text_100,drew box and opening The this gravestone important one Those only an employees of United If keep night best two We Administration backward malocclusion my and all limits is and had successor no of so other beneath no Jack do entered you pulling occurs a the any decided is he on view up Now battle foulest exactly they distribution a that mother function Testament of apprentices the around chromium use can prediction waiting March wise In Billy how rich the not legislature was She Naval bring to with few by resistors the province industrialized dysentery spectra effort to church you,gpt-4,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0,0,,452,17,469,0.01458
